Airport_IATA,Airport_Name,Country_Code,Country_Name,Latitude,Longitude
KKU,Ekuk,US,United States Of America,58.8111,-158.5617
KLG,Kalskag,US,United States Of America,61.5358,-160.3478
KLL,Levelock,US,United States Of America,59.1261,-156.8608
KLN,Larsen Bay,US,United States Of America,57.5344,-153.9778
KLS,Kelso Sw Washington Regional,US,United States Of America,46.15,-122.9
KLW,Klawock,US,United States Of America,55.5792,-133.0761
KMO,Manokotak,US,United States Of America,58.9319,-158.9019
KMY,Moser Bay Sea Plane Base,US,United States Of America,57.0014,-154.1517
KNB,Kanab Municipal,US,United States Of America,37.25,-112.8333
KNK,Kokhanok,US,United States Of America,59.4333,-154.8036
KNT,Kennett Memorial,US,United States Of America,36.2333,-90.05
KNW,New Stuyahok,US,United States Of America,59.4506,-157.3286
KOA,Kona,US,United States Of America,19.7389,-156.0456
KOT,Kotlik Airport,US,United States Of America,63.0325,-163.5306
KOY,Olga Bay,US,United States Of America,57.1603,-154.2292
KOZ,Ouzinkie,US,United States Of America,57.9256,-152.4967
KPB,Point Baker Seaplane Base,US,United States Of America,56.3519,-133.6222
KPC,Port Clarence Coast Guard Station,US,United States Of America,65.25,-166.85
KPD,King Of Prussia,US,United States Of America,40.0833,-75.3833
KPK,Parks Seaplane Base,US,United States Of America,57.4167,-155.9
KPN,Kipnuk,US,United States Of America,59.9353,-164.0319
KPR,Port Williams,US,United States Of America,58.4886,-152.5831
KPT,Jackpot Hayden Field,US,United States Of America,41.9667,-114.6667
KPV,Perryville,US,United States Of America,55.9067,-159.1608
KPY,Port Bailey,US,United States Of America,57.9306,-153.04
KQA,Akutan,US,United States Of America,54.1331,-165.7808
KSM,St Marys,US,United States Of America,62.0606,-163.3008
KTB,Thorne Bay Sea Plane Base,US,United States Of America,55.6833,-132.5333
KTH,Tikchik Lodge Sea Plane Base,US,United States Of America,60.1167,-158.5833
KTN,Ketchikan,US,United States Of America,55.3556,-131.7139
KTS,Brevig Mission,US,United States Of America,65.3322,-166.4675
KUK,Kasigluk,US,United States Of America,60.8739,-162.5242
KUW,Kugururok River,US,United States Of America,67.9667,-161.9833
KVC,King Cove Municipal,US,United States Of America,55.1167,-162.265
KVL,Kivalina,US,United States Of America,67.7361,-164.5636
KWF,Waterfall Seaplane Base,US,United States Of America,55.2953,-133.2447
KWK,Kwigillingok,US,United States Of America,59.8764,-163.1686
KWN,Quinhagak,US,United States Of America,59.7564,-161.8836
KWP,West Point Village Spb,US,United States Of America,57.77,-153.5461
KWT,Kwethluk,US,United States Of America,60.7936,-161.4419
KXA,Kasaan Seaplane Base,US,United States Of America,55.5361,-132.4014
KYK,Karluk,US,United States Of America,57.5656,-154.4519
KYL,Key Largo,US,United States Of America,25.0833,-80.4
KYO,Tampa North Aero Park Apt,US,United States Of America,28.2194,-82.3694
KYU,Koyukuk,US,United States Of America,64.8764,-157.7244
KZB,Zachar Bay,US,United States Of America,57.55,-153.75
KZH,Kizhuyak,US,United States Of America,57.5833,-153.15
LAA,Lamar Municipal,US,United States Of America,38.0667,-102.6833
LAF,Lafayette Purdue University,US,United States Of America,40.4167,-86.9333
LAL,Lakeland Linder Regional,US,United States Of America,28.0833,-81.95
LAM,Los Alamos,US,United States Of America,35.8803,-106.2711
LAN,Lansing,US,United States Of America,42.7786,-84.5872
LAS,Las Vegas,US,United States Of America,36.08,-115.1522
LAW,Lawton,US,United States Of America,34.5667,-98.4164
LAX,Los Angeles,US,United States Of America,33.9425,-118.4081
LBB,Lubbock,US,United States Of America,33.6636,-101.8228
LVS,Las Vegas Municipal,US,United States Of America,35.65,-105.15
LWB,Lewisburg,US,United States Of America,37.8561,-80.4019
LWC,Lawrence Municipal,US,United States Of America,38.95,-95.2833
LWL,Wells Municipal-Harriet Field,US,United States Of America,41.1167,-114.9667
LWM,Lawrence Municipal,US,United States Of America,42.7175,-71.1222
LWS,Lewiston,US,United States Of America,46.3756,-117.0136
LWT,Lewistown Municipal,US,United States Of America,47.0486,-109.4719
LWV,Lawrenceville Vincennes International,US,United States Of America,38.7667,-87.6
LXN,Lexington Jim Kelly Field,US,United States Of America,40.7833,-99.75
LXV,Leadville Lake County,US,United States Of America,39.2206,-106.3172
LYH,Lynchburg,US,United States Of America,37.3267,-79.2006
LYO,Lyons Rice County,US,United States Of America,38.3333,-98.2167
LYU,Ely Municipal,US,United States Of America,47.9,-91.85
LZU,Lawrenceville Gwinnett County,US,United States Of America,33.9781,-83.9622
MAC,Macon Downtown Apt,US,United States Of America,32.8222,-83.5608
MAE,Madera Municipal,US,United States Of America,36.9833,-120.1167
MAF,Midland Odessa,US,United States Of America,31.9425,-102.2019
MAW,Malden Regional,US,United States Of America,36.6,-89.9833
MBG,Mobridge Municipal,US,United States Of America,45.5333,-100.4167
MBL,Manistee Co.Blacker,US,United States Of America,44.2731,-86.2522
MBS,Saginaw,US,United States Of America,43.5319,-84.0825
MBY,Moberly Omar N. Bradley,US,United States Of America,39.4667,-92.4333
MCB,Mccomb Pike County,US,United States Of America,31.1786,-90.4722
MCC,Sacramento Mcclellan,US,United States Of America,38.6694,-121.4
MCD,Mackinac Island,US,United States Of America,45.8667,-84.6333
MCE,Merced Regional Apt,US,United States Of America,37.2833,-120.5167
MCF,Tampa Macdill Afb,US,United States Of America,27.8522,-82.4992
MCG,Mcgrath,US,United States Of America,62.9536,-155.6056
MCI,Kansas City,US,United States Of America,39.2975,-94.7139
MCL,Mckinley National Park,US,United States Of America,63.7333,-148.9
MCN,Macon Middle Georgia Regional Apt,US,United States Of America,32.6961,-83.6481
MCO,Orlando,US,United States Of America,28.4294,-81.3089
MDA,San Antonio Martindale Ahp,US,United States Of America,29.5361,-98.4667
MDD,Midland Airpark,US,United States Of America,31.9361,-102.2
MDF,Medford Taylor County,US,United States Of America,45.15,-90.3333
MDH,Carbondale/Murphysboro Southern Illinoi,US,United States Of America,37.7833,-89.25
MDJ,Madras Municipal,US,United States Of America,44.6333,-121.1333
MDN,Madison Municipal,US,United States Of America,38.7333,-85.3667
MDO,Middleton Island,US,United States Of America,59.45,-146.3167
MDT,Harrisburg,US,United States Of America,40.1936,-76.7633
MDW,Chicago Midway,US,United States Of America,41.7861,-87.7525
MEI,Meridian Regional (Key Field),US,United States Of America,32.3328,-88.7519
MEJ,Port Meadville,US,United States Of America,41.6194,-80.2
MEM,Memphis,US,United States Of America,35.0425,-89.9767
MEO,Manteo,US,United States Of America,35.9189,-75.6961
MER,Merced Castle,US,United States Of America,37.3797,-120.5672
MEV,Minden-Tahoe,US,United States Of America,39.0,-119.75
MFD,Mansfield Lahm Regional,US,United States Of America,40.8233,-82.5172
MFE,Mcallen,US,United States Of America,26.1758,-98.2386
MFH,Mesquite Airport,US,United States Of America,36.8361,-114.0583
MFI,Marshfield Municipal,US,United States Of America,44.6375,-90.1889
MFR,Medford,US,United States Of America,42.3742,-122.8736
MFV,Melfa,US,United States Of America,37.65,-75.75
MGC,Michigan City Municipal,US,United States Of America,41.7,-86.8167
MGE,Marietta Dobbins Arb,US,United States Of America,33.9153,-84.5172
MGI,Matagorda Island Matagorda National Wil,US,United States Of America,28.6833,-95.9667
MGJ,Montgomery Orange County,US,United States Of America,41.5167,-74.2667
MGM,Montgomery Dannelly Field,US,United States Of America,32.3006,-86.3939
MGR,Moultrie Municipal Apt,US,United States Of America,31.0833,-83.8
MGY,Dayton Wright Brothers Apt,US,United States Of America,39.5883,-84.225
MHE,Mitchell Municipal,US,United States Of America,43.7667,-98.0333
MHL,Marshall Memorial-Municipal,US,United States Of America,39.0833,-93.2
MHN,Mullen Hooker County,US,United States Of America,42.05,-101.0667
MHR,Sacramento Mather,US,United States Of America,38.555,-121.2964
MHS,Mount Shasta Dunsmuir Municipal,US,United States Of America,41.3167,-122.3167
MHT,Manchester (USA),US,United States Of America,42.9325,-71.4356
MHV,Mojave Airport,US,United States Of America,35.0592,-118.1481
MIB,Minot Afb,US,United States Of America,48.2581,-101.2792
MIC,Minneapolis/St Paul Crystal Apt,US,United States Of America,45.0528,-93.35
MIE,Muncie Delaware County Regional,US,United States Of America,40.2422,-85.3978
MIF,Monahans Roy Hurd Memorial,US,United States Of America,31.6,-102.9
MIO,Miami Municipal,US,United States Of America,36.8667,-94.8667
MIQ,Omaha Millard Apt,US,United States Of America,41.1961,-96.1122
MIT,Shafter Minter Field,US,United States Of America,35.5,-119.2667
MIV,Millville Municipal,US,United States Of America,39.3667,-75.0833
MIW,Marshalltown Municipal,US,United States Of America,42.1167,-92.9167
MJQ,Jackson Municipal,US,United States Of America,43.6167,-95.0167
MJX,Toms River Ocean County,US,United States Of America,39.9275,-74.2939
MKC,Kansas City Downtown,US,United States Of America,39.1228,-94.5933
MKE,Milwaukee,US,United States Of America,42.9472,-87.8967
MKG,Muskegon,US,United States Of America,43.1694,-86.2383
MKK,Hoolehua,US,United States Of America,21.1517,-157.0978
MKL,Jackson Mckellar-Sipes Regional,US,United States Of America,35.6025,-88.9139
MKO,Muskogee Davis Field,US,United States Of America,35.6667,-95.3667
MKT,Mankato Regional,US,United States Of America,44.15,-93.9833
MLB,Melbourne Florida (US),US,United States Of America,28.1028,-80.6453
MLC,Mcalester Regional,US,United States Of America,34.8833,-95.7833
MLD,Malad City Airport,US,United States Of America,42.3361,-112.3
MLF,Milford Municipal,US,United States Of America,38.4333,-113.0167
MLI,Moline,US,United States Of America,41.4486,-90.5075
MLJ,Milledgeville Baldwin County,US,United States Of America,33.15,-83.25
MLK,Malta Airport,US,United States Of America,48.3492,-107.8853
MLL,Marshall Don Hunter Sr.,US,United States Of America,61.8642,-162.0261
MLS,Miles City Frank Wiley Field,US,United States Of America,46.4281,-105.8864
MLT,Millinocket Municipal,US,United States Of America,45.6494,-68.6922
MLU,Monroe,US,United States Of America,32.5108,-92.0378
MLY,Manley Hot Springs,US,United States Of America,64.9981,-150.6411
MMI,Athens,US,United States Of America,35.45,-84.6
MML,Marshall Sw Minnesota Regional,US,United States Of America,44.4442,-95.82
MMN,Stow Minute Man Airfield,US,United States Of America,42.4333,-71.5028
MMR,Mabry Arng Heliport,US,United States Of America,30.3,-97.7
MMS,Marks Selfs,US,United States Of America,34.2167,-90.2833
MMT,Columbia Mcentire Jngb,US,United States Of America,33.9528,-81.1167
MMU,Morristown Municipal,US,United States Of America,40.7978,-74.4153
MNM,Menominee-Marinette,US,United States Of America,45.2833,-87.6333
MNN,Marion Municipal,US,United States Of America,40.6167,-83.0667
MNT,Minto Al Wright,US,United States Of America,65.1472,-149.3675
MNZ,Manassas Regional,US,United States Of America,38.7219,-77.5144
MOB,Mobile,US,United States Of America,30.6911,-88.2428
MOD,Modesto,US,United States Of America,37.6267,-120.9542
MOP,Mount Pleasant Municipal,US,United States Of America,43.6167,-84.7333
MOR,Morristown Moore-Murrel,US,United States Of America,36.1833,-83.3667
MOS,Moses Point,US,United States Of America,64.7,-162.05
MOT,Minot,US,United States Of America,48.2594,-101.2803
MOU,Mountain Village,US,United States Of America,62.0953,-163.6822
MOX,Morris Municipal,US,United States Of America,45.5833,-95.9
MPB,Miami Spb,US,United States Of America,25.7478,-80.1736
MPJ,Morrilton Petit Jean,US,United States Of America,35.15,-92.7333
MPO,Mount Pocono Pocono Mountains Municipal,US,United States Of America,41.1361,-75.3797
MPR,Mcpherson,US,United States Of America,38.35,-97.6833
MPS,Mount Pleasant Regional,US,United States Of America,33.15,-94.9667
MPV,Barre/Montpelier Edward F Knapp State,US,United States Of America,44.1997,-72.5625
MPZ,Mount Pleasant Municipal,US,United States Of America,40.9667,-91.55
MQB,Macomb Municipal,US,United States Of America,40.45,-90.6167
MQI,Quincy,US,United States Of America,42.25,-71.0
MQT,Marquette,US,United States Of America,46.3536,-87.3953
MQW,Mc Rae Telfair-Wheeler,US,United States Of America,32.0833,-82.8667
MQY,Smyrna,US,United States Of America,36.0097,-86.5206
MRB,Martinsburg Eastern W.V. Regional,US,United States Of America,39.4028,-77.9831
MRC,Columbia/Mt Pleasant Maury County,US,United States Of America,35.6,-87.0333
MRF,Marfa Municipal,US,United States Of America,30.3711,-104.0181
MRI,Anchorage Merrill Field,US,United States Of America,61.2333,-149.9
MRK,Marco Island,US,United States Of America,25.9333,-81.7167
MRN,Morganton Foothills Regional,US,United States Of America,35.75,-81.725
MRY,Monterey Peninsula,US,United States Of America,36.5869,-121.8431
MSC,Phoenix Falcon Field Apt,US,United States Of America,33.4603,-111.7283
MSD,Mount Pleasant,US,United States Of America,39.5247,-111.4744
MSL,Muscle Shoals/Florence Northwest Alabam,US,United States Of America,34.7464,-87.61
MSN,Madison,US,United States Of America,43.1397,-89.3375
MSO,Missoula,US,United States Of America,46.9164,-114.0906
MSP,Minneapolis/St.Paul,US,United States Of America,44.8819,-93.2217
MSS,Massena International,US,United States Of America,44.9358,-74.8456
MSV,Monticello Sullivan County Internationa,US,United States Of America,41.6167,-74.7
MSY,New Orleans Louis Armstrong,US,United States Of America,29.9933,-90.2581
MTC,Mount Clemens Selfridge Angb,US,United States Of America,42.6,-82.8833
MTH,Marathon The Florida Keys,US,United States Of America,24.7258,-81.0528
MTM,Metlakatla Seaplane Base,US,United States Of America,55.1333,-131.5833
MTN,Baltimore Martin State,US,United States Of America,39.3261,-76.4139
MTO,Mattoon/Charleston Coles County Memoria,US,United States Of America,39.4833,-88.2833
MTP,Montauk,US,United States Of America,41.0769,-71.9203
MTW,Manitowoc County,US,United States Of America,44.1292,-87.6828
MTX,Fairbanks Metro Field,US,United States Of America,64.8222,-147.8667
MUE,Kamuela Waimea-Kohala,US,United States Of America,20.0014,-155.6681
MUI,Fort Indiantown Gap Muir Army Air Field,US,United States Of America,40.4,-76.6667
MUL,Moultrie Spence Apt,US,United States Of America,31.0667,-83.8
MUO,Mountain Home Air Force Base,US,United States Of America,43.1319,-115.7311
MUT,Muscatine Municipal,US,United States Of America,41.3664,-91.1461
MUV,Philadelphia Mustin Aux Landing Field,US,United States Of America,39.8667,-75.25
MVC,Monroeville Monroe County,US,United States Of America,31.5167,-87.3167
MVE,Montevideo Chippewa County,US,United States Of America,44.95,-95.7167
MVL,Morrisville/Stowe State,US,United States Of America,44.535,-72.6142
MVM,Kayenta,US,United States Of America,36.7167,-110.2283
MVN,Mount Vernon,US,United States Of America,38.3167,-88.8667
MVW,Burlington/Mt Vernon Skagit Regional,US,United States Of America,48.4167,-122.3333
MWA,Marion,US,United States Of America,37.7514,-89.0167
MWC,Milwaukee Lawrence J Timmerman Apt,US,United States Of America,43.0333,-87.9
MWL,Mineral Wells,US,United States Of America,32.7833,-98.0667
MWM,Windom Municipal,US,United States Of America,43.9167,-95.1
MWO,Middletown Regional (Hook Field),US,United States Of America,39.5,-84.3833
MXA,Manila Municipal,US,United States Of America,35.8833,-90.15
MXC,Monticello,US,United States Of America,37.8667,-109.35
MXE,Laurinburg/Maxton,US,United States Of America,34.7333,-79.35
MXF,Montgomery Maxwell Afb,US,United States Of America,32.3028,-86.4
MXG,Marlborough,US,United States Of America,42.3333,-71.55
MXO,Monticello Regional,US,United States Of America,42.2333,-91.1833
MXY,Mccarthy Municipal,US,United States Of America,61.4167,-142.9167
MYF,San Diego Montgomery Field,US,United States Of America,32.8156,-117.1383
MYH,Marble Canyon,US,United States Of America,36.8167,-111.65
MYK,May Creek,US,United States Of America,61.3667,-142.6833
MYL,Mccall Municipal,US,United States Of America,44.8897,-116.1022
MYR,Myrtle Beach,US,United States Of America,33.6797,-78.9283
MYU,Mekoryuk,US,United States Of America,60.3725,-166.2717
MYV,Marysville Yuba County Apt,US,United States Of America,39.1,-121.5667
MZZ,Marion Municipal,US,United States Of America,40.4833,-85.6833
NAB,Albany Nas,US,United States Of America,31.5361,-84.2
NAX,Barbers Point,US,United States Of America,21.3,-158.1167
NBG,New Orleans Nas Jrb/A. Callender,US,United States Of America,29.8322,-90.0281
NBP,New York Battery Park City Ferry,US,United States Of America,40.7028,-74.0167
